//X Y Z isTree
9804
22.06840897 12.33338833 -2.21179438 0.000000
37.93992233 21.20351219 -2.27779245 0.000000
11.93681240 6.72375679 -2.16990066 0.000000
15.49682522 8.72903728 -2.18386340 0.000000
22.01361465 12.39980793 -2.21045709 0.000000
37.83403015 21.31111717 -2.27571201 0.000000
11.91320229 6.76317310 -2.16971850 0.000000
15.46780777 8.78113651 -2.18391061 0.000000
21.96422958 12.46918201 -2.20968366 0.000000
37.74258423 21.42661667 -2.27451992 0.000000
11.88275146 6.79866791 -2.16831183 0.000000
15.43269825 8.82975483 -2.18312120 0.000000
21.92201233 12.54259014 -2.20965481 0.000000
37.65652084 21.54502296 -2.27367377 0.000000
11.86790943 6.84309435 -2.16977811 0.000000
15.41042519 8.88572598 -2.18417263 0.000000
21.87667847 12.61419868 -2.20933580 0.000000
37.57982635 21.66870880 -2.27341700 0.000000
11.85243320 6.88722467 -2.17115831 0.000000
15.36409760 8.92778587 -2.18183684 0.000000
21.82312584 12.68100452 -2.20820904 0.000000
37.47725677 21.77732468 -2.27161646 0.000000
11.80895042 6.91502333 -2.16742778 0.000000
15.35306454 8.99036694 -2.18453836 0.000000
21.77723503 12.75219917 -2.20787954 0.000000
37.38050079 21.88907623 -2.27018738 0.000000
11.78837013 6.95615339 -2.16791892 0.000000
15.29459953 9.02513027 -2.18051267 0.000000
21.73937607 12.82810402 -2.20838928 0.000000
37.29700851 22.00844765 -2.26958537 0.000000
11.76262760 6.99423933 -2.16748524 0.000000
15.27312469 9.08163452 -2.18178010 0.000000
21.68993950 12.89717102 -2.20774746 0.000000
37.20135117 22.12049484 -2.26826477 0.000000
11.73684311 7.03227854 -2.16706634 0.000000
15.22627735 9.12301731 -2.17944503 0.000000
21.63475418 12.96273804 -2.20654202 0.000000
37.11021423 22.23505592 -2.26724076 0.000000
11.71583366 7.07318115 -2.16755390 0.000000
15.19426346 9.17320728 -2.17925286 0.000000
21.57341576 13.02448273 -2.20472741 0.000000
37.01971054 22.34984970 -2.26627707 0.000000
11.68886566 7.11048365 -2.16696310 0.000000
15.16959095 9.22785282 -2.18013930 0.000000
21.54176903 13.10412884 -2.20597100 0.000000
36.92420578 22.46145821 -2.26502800 0.000000
11.65462494 7.14330006 -2.16504312 0.000000
15.12970161 9.27322769 -2.17886281 0.000000
21.49194145 13.17274284 -2.20537877 0.000000
36.83248138 22.57519722 -2.26403165 0.000000
11.62730789 7.18029642 -2.16442871 0.000000
15.10192776 9.32600403 -2.17935371 0.000000
21.42803383 13.23261070 -2.20336127 0.000000
36.74094391 22.68890381 -2.26306820 0.000000
11.61444855 7.22625875 -2.16653299 0.000000
15.06256390 9.37160110 -2.17819524 0.000000
21.38238144 13.30365467 -2.20324111 0.000000
36.64947510 22.80251122 -2.26213074 0.000000
11.58281612 7.26055861 -2.16516089 0.000000
15.04060555 9.42803574 -2.17957902 0.000000
21.33454704 13.37332153 -2.20291996 0.000000
36.54954529 22.91067314 -2.26069117 0.000000
11.55150890 7.29499578 -2.16386867 0.000000
14.99044609 9.46675014 -2.17689753 0.000000
21.27844238 13.43773842 -2.20176673 0.000000
36.45687103 23.02320290 -2.25972104 0.000000
11.51944923 7.32889080 -2.16245389 0.000000
14.96699047 9.52228069 -2.17811537 0.000000
21.23293686 13.50879478 -2.20173216 0.000000
36.36562729 23.13649940 -2.25886106 0.000000
11.50428295 7.37354231 -2.16423559 0.000000
14.92636871 9.56689072 -2.17685962 0.000000
21.17500877 13.57188702 -2.20043159 0.000000
36.26288986 23.24229813 -2.25730729 0.000000
11.48618793 7.41639328 -2.16549730 0.000000
14.90172863 9.62173748 -2.17795873 0.000000
21.13155746 13.64420891 -2.20065784 0.000000
36.17652512 23.35843086 -2.25679350 0.000000
11.45848846 7.45306063 -2.16497374 0.000000
14.85189915 9.66027164 -2.17539740 0.000000
21.08203888 13.71260548 -2.20027637 0.000000
36.07633209 23.46549606 -2.25543833 0.000000
11.42766476 7.48765659 -2.16388130 0.000000
14.82406616 9.71305370 -2.17607856 0.000000
21.01630974 13.77034760 -2.19822288 0.000000
35.98031998 23.57509422 -2.25436497 0.000000
11.39566135 7.52141857 -2.16258430 0.000000
14.79006863 9.76181126 -2.17588019 0.000000
20.97356033 13.84306908 -2.19859362 0.000000
35.87925720 23.68119812 -2.25299501 0.000000
11.36300468 7.55468035 -2.16118169 0.000000
14.75336647 9.80875874 -2.17530656 0.000000
20.92641830 13.91290474 -2.19852948 0.000000
35.79357529 23.79731750 -2.25261211 0.000000
11.34502316 7.59770012 -2.16259456 0.000000
14.70771027 9.84967327 -2.17343187 0.000000
20.87093163 13.97714806 -2.19761109 0.000000
35.69981766 23.90797234 -2.25174379 0.000000
11.31871414 7.63517427 -2.16244698 0.000000
14.67233086 9.89739704 -2.17309546 0.000000
20.81659317 14.04208183 -2.19683456 0.000000
35.59325027 24.00985527 -2.25008702 0.000000
11.27400684 7.66014099 -2.15880036 0.000000
14.65084267 9.95453739 -2.17484379 0.000000
20.76110840 14.10616684 -2.19595790 0.000000
35.49151993 24.11476707 -2.24875450 0.000000
11.25569534 7.70298624 -2.16022754 0.000000
14.61542416 10.00226116 -2.17455196 0.000000
20.71424675 14.17607307 -2.19601631 0.000000
35.38151169 24.21381187 -2.24691582 0.000000
11.23095703 7.74147415 -2.16044879 0.000000
14.56443310 10.03923225 -2.17196107 0.000000
20.65330124 14.23627567 -2.19460297 0.000000
35.30232620 24.33381844 -2.24705553 0.000000
11.21683693 7.78734732 -2.16274309 0.000000
14.52667236 10.08521748 -2.17136049 0.000000
20.59892654 14.30091190 -2.19390798 0.000000
35.21189499 24.44604111 -2.24650383 0.000000
11.17829418 7.81626129 -2.16035247 0.000000
14.47833347 10.12376690 -2.16919637 0.000000
20.54202271 14.36371422 -2.19296432 0.000000
35.11222076 24.55171585 -2.24538398 0.000000
14.46014977 10.18340874 -2.17157555 0.000000
20.48998070 14.42985344 -2.19256091 0.000000
35.00698090 24.65329742 -2.24392724 0.000000
14.41166687 10.22172070 -2.16942906 0.000000
20.44518280 14.50109482 -2.19295764 0.000000
34.91193771 24.76188660 -2.24314427 0.000000
14.39392471 10.28184795 -2.17193532 0.000000
20.38139534 14.55880833 -2.19133925 0.000000
34.79248428 24.85291672 -2.24081039 0.000000
14.35077667 10.32386780 -2.17063546 0.000000
20.33288193 14.62735939 -2.19138384 0.000000
34.69244766 24.95755196 -2.23974442 0.000000
14.31349754 10.37005234 -2.17024374 0.000000
20.26470947 14.68167400 -2.18932962 0.000000
34.59840393 25.06635857 -2.23908591 0.000000
14.26371861 10.40709209 -2.16797447 0.000000
20.22001266 14.75292206 -2.18983221 0.000000
34.48817444 25.16325378 -2.23739982 0.000000
14.24408436 10.46612740 -2.17031169 0.000000
20.15445137 14.80888653 -2.18809676 0.000000
34.38747787 25.26688957 -2.23635030 0.000000
14.19281864 10.50191689 -2.16785336 0.000000
20.10206032 14.87443638 -2.18781114 0.000000
34.30188370 25.38153648 -2.23630571 0.000000
14.16175842 10.55259609 -2.16850090 0.000000
20.05194092 14.94164944 -2.18779635 0.000000
34.20895767 25.49071312 -2.23580694 0.000000
14.13005066 10.60283470 -2.16907716 0.000000
19.98519897 14.99639034 -2.18598795 0.000000
34.08747101 25.57837868 -2.23345923 0.000000
14.07972240 10.63904285 -2.16681480 0.000000
19.93564606 15.06394672 -2.18607998 0.000000
33.99111176 25.68465996 -2.23277569 0.000000
14.05392075 10.69375992 -2.16834974 0.000000
19.87504196 15.12310410 -2.18498206 0.000000
33.88117218 25.78050041 -2.23121953 0.000000
14.01057529 10.73513985 -2.16720319 0.000000
19.81959724 15.18610954 -2.18447208 0.000000
33.78453064 25.88628006 -2.23055840 0.000000
13.96228218 10.77262497 -2.16530776 0.000000
19.76414108 15.24906063 -2.18398285 0.000000
33.67942047 25.98542023 -2.22935820 0.000000
13.92463303 10.81824875 -2.16508198 0.000000
19.70418549 15.30846691 -2.18301702 0.000000
33.56518936 26.07728195 -2.22757173 0.000000
13.89752483 10.87210464 -2.16652274 0.000000
19.64915085 15.37163067 -2.18261743 0.000000
33.47904968 26.19083214 -2.22767043 0.000000
13.85416889 10.91326332 -2.16545606 0.000000
19.61438942 15.45072746 -2.18449807 0.000000
33.36181259 26.27990341 -2.22571993 0.000000
13.80245304 10.94771576 -2.16309762 0.000000
19.54009819 15.49865437 -2.18199944 0.000000
33.24966049 26.37269211 -2.22412419 0.000000
13.76696587 10.99496746 -2.16330147 0.000000
19.49403954 15.56888580 -2.18267274 0.000000
33.15565109 26.47971153 -2.22376227 0.000000
13.73020554 11.04120922 -2.16333008 0.000000
19.41777611 15.61489582 -2.17998362 0.000000
33.05029678 26.57755089 -2.22266030 0.000000
13.70238209 11.09468937 -2.16479492 0.000000
19.36508179 15.67972374 -2.17995739 0.000000
32.95560455 26.68384171 -2.22229624 0.000000
13.65919495 11.13574886 -2.16385818 0.000000
19.30779839 15.74081039 -2.17943788 0.000000
32.84268188 26.77521324 -2.22072268 0.000000
13.60898876 11.17098141 -2.16182613 0.000000
19.25279999 15.80372238 -2.17919850 0.000000
32.73604584 26.87148666 -2.21959162 0.000000
13.57840538 11.22228909 -2.16293263 0.000000
19.18300819 15.85438442 -2.17730355 0.000000
32.64364243 26.97933960 -2.21944737 0.000000
13.51852798 11.24929905 -2.15939045 0.000000
19.13021660 15.91900635 -2.17735720 0.000000
32.52424622 27.06470680 -2.21748686 0.000000
13.49261570 11.30451488 -2.16129351 0.000000
19.08527184 15.99020767 -2.17833161 0.000000
32.41046524 27.15445137 -2.21592402 0.000000
13.44801903 11.34410572 -2.16023040 0.000000
19.01895142 16.04347801 -2.17688918 0.000000
32.29684830 27.24407768 -2.21438909 0.000000
13.41913795 11.39696980 -2.16171718 0.000000
18.95665932 16.10002518 -2.17592573 0.000000
32.20486450 27.35181999 -2.21435738 0.000000
13.36934757 11.43206120 -2.15985870 0.000000
18.89686966 16.15861702 -2.17526937 0.000000
32.09840393 27.44718170 -2.21335244 0.000000
13.32517624 11.47185707 -2.15892434 0.000000
18.84226990 16.22161102 -2.17523265 0.000000
31.98579025 27.53707886 -2.21194124 0.000000
13.28804398 11.51768780 -2.15915275 0.000000
18.76907921 16.26848984 -2.17306805 0.000000
31.87808609 27.63099289 -2.21088719 0.000000
13.25184441 11.56434917 -2.15955877 0.000000
18.71783447 16.33429718 -2.17346334 0.000000
31.76618385 27.72106552 -2.20955992 0.000000
13.20278454 11.59974384 -2.15789008 0.000000
18.65985107 16.39422989 -2.17310095 0.000000
31.65497017 27.81152153 -2.20829773 0.000000
13.17219257 11.65135098 -2.15926242 0.000000
18.60089302 16.45326233 -2.17264700 0.000000
31.54702187 27.90465164 -2.20728159 0.000000
13.11424255 11.67869854 -2.15616965 0.000000
18.54257965 16.51282501 -2.17229033 0.000000
31.44078636 27.99913597 -2.20640445 0.000000
13.08302116 11.72978306 -2.15749049 0.000000
18.47507858 16.56411362 -2.17087650 0.000000
31.33876991 28.09725189 -2.20584393 0.000000
13.03261757 11.76364994 -2.15567064 0.000000
18.41643333 16.62325096 -2.17052245 0.000000
31.21897507 28.17922974 -2.20404983 0.000000
12.99137783 11.80571175 -2.15538430 0.000000
18.34768105 16.67317009 -2.16899586 0.000000
31.11523056 28.27548027 -2.20340610 0.000000
12.95024014 11.84784698 -2.15513754 0.000000
18.29162788 16.73454857 -2.16899014 0.000000
31.00191879 28.36287117 -2.20210361 0.000000
12.91086292 11.89158630 -2.15520763 0.000000
18.22166061 16.78311157 -2.16735387 0.000000
30.89344025 28.45448875 -2.20116258 0.000000
12.86068439 11.92531586 -2.15349364 0.000000
18.17775917 16.85567665 -2.16884184 0.000000
30.77132988 28.53330612 -2.19926620 0.000000
12.81883907 11.96669769 -2.15319300 0.000000
18.10984993 16.90598679 -2.16749024 0.000000
30.67261505 28.63363075 -2.19905996 0.000000
12.77682590 12.00790024 -2.15288663 0.000000
18.04954910 16.96330452 -2.16706800 0.000000
30.55327415 28.71453857 -2.19739389 0.000000
12.73306847 12.04743004 -2.15230751 0.000000
17.98553658 17.01706886 -2.16622066 0.000000
30.43901825 28.79996490 -2.19610906 0.000000
12.68624401 12.08399582 -2.15122890 0.000000
17.92108917 17.07032967 -2.16533947 0.000000
30.33518791 28.89509964 -2.19559526 0.000000
12.64772224 12.12844181 -2.15158033 0.000000
17.85779190 17.12460136 -2.16461682 0.000000
30.22221375 28.98137665 -2.19443917 0.000000
12.59810829 12.16220856 -2.15006518 0.000000
17.79234695 17.17672539 -2.16365266 0.000000
30.12029839 29.07812309 -2.19410563 0.000000
12.56073761 12.20775890 -2.15066051 0.000000
17.73852158 17.24003792 -2.16412425 0.000000
30.00297928 29.15984344 -2.19266915 0.000000
12.51289940 12.24311447 -2.14948583 0.000000
17.67308998 17.29204750 -2.16320252 0.000000
29.89270782 29.24820518 -2.19176483 0.000000
12.47797203 12.29109764 -2.15055299 0.000000
17.61051369 17.34677315 -2.16264987 0.000000
29.76698494 29.32118416 -2.18974233 0.000000
12.42376041 12.32004166 -2.14831710 0.000000
17.54227448 17.39582443 -2.16142011 0.000000
29.65816498 29.41056633 -2.18897891 0.000000
12.38006878 12.35931587 -2.14791536 0.000000
17.48308563 17.45377731 -2.16132569 0.000000
29.53687859 29.48736572 -2.18731189 0.000000
12.34235954 12.40457153 -2.14857674 0.000000
17.42540932 17.51324272 -2.16144228 0.000000
29.43226814 29.58062553 -2.18689728 0.000000
12.29695225 12.44209194 -2.14792204 0.000000
17.34155846 17.54623985 -2.15832663 0.000000
29.31310081 29.65908051 -2.18541932 0.000000
12.25664997 12.48476219 -2.14818192 0.000000
17.29234314 17.61417580 -2.15953946 0.000000
29.21610069 29.75984955 -2.18561435 0.000000
12.21128082 12.52225685 -2.14757657 0.000000
17.21525383 17.65366364 -2.15729213 0.000000
29.08824730 29.82901764 -2.18351936 0.000000
12.15662003 12.55011272 -2.14535165 0.000000
17.14260483 17.69748688 -2.15561152 0.000000
28.97722816 29.91518211 -2.18270230 0.000000
12.12311840 12.59978580 -2.14688253 0.000000
17.09559822 17.76777840 -2.15717959 0.000000
28.86341286 29.99829292 -2.18169308 0.000000
12.07915211 12.63863182 -2.14658880 0.000000
17.03784180 17.82699776 -2.15742159 0.000000
28.74914932 30.08074570 -2.18066740 0.000000
12.03622246 12.67854595 -2.14650178 0.000000
16.97670937 17.88268852 -2.15726066 0.000000
28.63144493 30.15939140 -2.17939711 0.000000
11.98723030 12.71202946 -2.14535379 0.000000
16.89179420 17.91314125 -2.15409017 0.000000
28.51209259 30.23605156 -2.17801666 0.000000
11.94158268 12.74898720 -2.14482236 0.000000
16.83769035 17.97613525 -2.15486455 0.000000
28.40448570 30.32499504 -2.17755103 0.000000
11.88935566 12.77883530 -2.14312530 0.000000
16.77571106 18.03075409 -2.15465713 0.000000
28.28201485 30.39787865 -2.17596340 0.000000
11.85123920 12.82381439 -2.14399290 0.000000
16.70538139 18.07631302 -2.15339637 0.000000
28.17634201 30.48864365 -2.17568588 0.000000
11.80149555 12.85619926 -2.14277959 0.000000
16.63903046 18.12606621 -2.15266514 0.000000
28.05093384 30.55785561 -2.17390108 0.000000
11.76026535 12.89782333 -2.14313316 0.000000
16.56436920 18.16662407 -2.15087414 0.000000
27.93510628 30.63723946 -2.17287326 0.000000
11.71616554 12.93630981 -2.14298892 0.000000
16.50740242 18.22651291 -2.15140009 0.000000
27.81371307 30.71028519 -2.17142773 0.000000
11.66486168 12.96677494 -2.14154482 0.000000
16.44475555 18.28015327 -2.15121102 0.000000
27.70600510 30.79826927 -2.17106843 0.000000
11.61284161 12.99632263 -2.13998222 0.000000
16.36664391 18.31646538 -2.14901471 0.000000
27.58330917 30.86941147 -2.16955185 0.000000
11.57496262 13.04167747 -2.14104795 0.000000
16.30571556 18.37188339 -2.14909029 0.000000
27.46448135 30.94462395 -2.16835403 0.000000
11.53049183 13.07964039 -2.14092159 0.000000
16.24093056 18.42293930 -2.14868093 0.000000
27.34717178 31.02132797 -2.16729164 0.000000
11.49450302 13.12728214 -2.14239955 0.000000
16.17546463 18.47316933 -2.14820194 0.000000
27.23336983 31.10183525 -2.16652489 0.000000
11.42840004 13.14042377 -2.13827872 0.000000
16.10935402 18.52260590 -2.14765763 0.000000
27.11696434 31.17920113 -2.16556859 0.000000
11.39255238 13.18824482 -2.13983274 0.000000
16.04578400 18.57491875 -2.14747334 0.000000
26.99655914 31.25175476 -2.16430879 0.000000
11.34855938 13.22670364 -2.13988709 0.000000
15.97506809 18.61888313 -2.14635181 0.000000
26.87850380 31.32679749 -2.16325283 0.000000
11.29820824 13.25770855 -2.13876271 0.000000
15.90718079 18.66603661 -2.14562726 0.000000
26.76759911 31.41002655 -2.16279054 0.000000
11.25024128 13.29143524 -2.13810635 0.000000
15.84055328 18.71459389 -2.14509177 0.000000
26.63758469 31.47059059 -2.16079879 0.000000
11.20304394 13.32602310 -2.13761592 0.000000
15.76250076 18.74949837 -2.14302278 0.000000
26.52107620 31.54682541 -2.15991569 0.000000
11.15395737 13.35830784 -2.13678384 0.000000
15.70701027 18.81117821 -2.14404130 0.000000
26.39663887 31.61338997 -2.15840149 0.000000
11.10992908 13.39662075 -2.13694191 0.000000
15.64008141 18.85918808 -2.14352465 0.000000
26.28256798 31.69215584 -2.15775061 0.000000
11.05965424 13.42736530 -2.13591909 0.000000
15.58149910 18.91727257 -2.14417648 0.000000
26.16342163 31.76462936 -2.15670037 0.000000
11.01384068 13.46347618 -2.13577724 0.000000
15.50333309 18.95149612 -2.14215183 0.000000
26.04243660 31.83464622 -2.15551376 0.000000
10.96170235 13.49179077 -2.13442659 0.000000
15.42662239 18.98726654 -2.14033675 0.000000
25.92027855 31.90298080 -2.15424418 0.000000
10.91388130 13.52533913 -2.13393307 0.000000
15.35873985 19.03375816 -2.13976073 0.000000
25.79964828 31.97295189 -2.15311575 0.000000
10.87224102 13.56655884 -2.13467312 0.000000
15.29484844 19.08515930 -2.13976216 0.000000
25.68166542 32.04599762 -2.15222430 0.000000
10.82769775 13.60419655 -2.13487101 0.000000
15.22553158 19.12974739 -2.13902593 0.000000
25.56360626 32.11877060 -2.15134311 0.000000
80.89706421 101.64114380 -2.26749325 0.000000
10.77706909 13.63415432 -2.13388991 0.000000
15.15413475 19.17161369 -2.13801384 0.000000
25.45026207 32.19732666 -2.15087724 0.000000
80.41699982 101.73618317 -2.26358557 0.000000
10.72808075 13.66611481 -2.13325071 0.000000
15.09003735 19.22265434 -2.13805175 0.000000
25.32113266 32.25568008 -2.14909196 0.000000
79.95832825 101.85603333 -2.26027489 0.000000
10.68033218 13.69961166 -2.13287759 0.000000
15.02414131 19.27139473 -2.13785791 0.000000
25.20055389 32.32463074 -2.14804435 0.000000
79.50669861 101.98285675 -2.25716138 0.000000
10.63610935 13.73762894 -2.13323259 0.000000
14.95766068 19.31935692 -2.13760304 0.000000
25.09088516 32.40745544 -2.14794588 0.000000
79.03620148 102.08338165 -2.25350833 0.000000
10.57913589 13.75909519 -2.13104582 0.000000
14.88893604 19.36437035 -2.13704824 0.000000
24.95883751 32.46116257 -2.14594698 0.000000
78.56727600 102.18364716 -2.24989390 0.000000
10.53817177 13.80133343 -2.13210344 0.000000
14.81330872 19.40027428 -2.13551736 0.000000
24.83841515 32.52967072 -2.14495850 0.000000
78.10948181 102.29621124 -2.24659348 0.000000
10.49197292 13.83676529 -2.13213086 0.000000
14.74368000 19.44389725 -2.13486576 0.000000
24.71259499 32.59085464 -2.14351726 0.000000
77.64613342 102.39935303 -2.24312878 0.000000
10.44230747 13.86759472 -2.13147426 0.000000
14.66666031 19.47762299 -2.13315749 0.000000
24.59263611 32.65951920 -2.14259839 0.000000
77.18376160 102.50160217 -2.23968720 0.000000
10.38622570 13.88978767 -2.12952113 0.000000
14.59952831 19.52435303 -2.13290262 0.000000
24.47637558 32.73293686 -2.14201880 0.000000
76.73876190 102.62487793 -2.23674607 0.000000
10.33136177 13.91344166 -2.12782478 0.000000
14.54179573 19.58371353 -2.13404894 0.000000
24.35183716 32.79508209 -2.14073062 0.000000
76.27285767 102.71810913 -2.23319197 0.000000
10.28768826 13.95211697 -2.12845254 0.000000
14.46644115 19.61932373 -2.13263202 0.000000
24.22334671 32.85159683 -2.13910604 0.000000
75.81058502 102.81398010 -2.22973752 0.000000
10.24038792 13.98589706 -2.12835622 0.000000
14.39045429 19.65388680 -2.13113236 0.000000
24.10735512 32.92482758 -2.13859963 0.000000
75.35733032 102.91992188 -2.22654319 0.000000
10.18502235 14.00857830 -2.12659907 0.000000
14.32190418 19.69848442 -2.13074946 0.000000
23.97864342 32.98045731 -2.13697886 0.000000
74.88397980 102.99614716 -2.22274804 0.000000
10.14757824 14.05591869 -2.12860870 0.000000
14.25755310 19.74885178 -2.13101482 0.000000
23.86193275 33.05235672 -2.13644171 0.000000
74.41580200 103.07704926 -2.21909714 0.000000
10.09802723 14.08656025 -2.12810993 0.000000
14.18571186 19.78880501 -2.13018179 0.000000
23.74298286 33.12102127 -2.13572240 0.000000
73.97038269 103.18731689 -2.21611905 0.000000
10.03957272 14.10464764 -2.12574506 0.000000
14.10743809 19.81961250 -2.12839460 0.000000
23.61871338 33.18205261 -2.13453960 0.000000
73.50862122 103.27263641 -2.21264601 0.000000
9.99525261 14.14251137 -2.12638903 0.000000
14.03627777 19.86025238 -2.12769294 0.000000
23.49343300 33.24139786 -2.13327789 0.000000
73.05699921 103.37001801 -2.20947194 0.000000
9.94128704 14.16669273 -2.12500119 0.000000
13.96985912 19.90755272 -2.12773061 0.000000
23.37475204 33.30986404 -2.13263035 0.000000
72.59838104 103.45530701 -2.20607996 0.000000
9.89275646 14.19854259 -2.12479162 0.000000
13.90154839 19.95214653 -2.12750316 0.000000
23.23966789 33.35464859 -2.13049698 0.000000
72.14542389 103.54646301 -2.20285296 0.000000
9.84660339 14.23381138 -2.12511706 0.000000
13.82739830 19.98827171 -2.12639976 0.000000
23.11819077 33.41862488 -2.12962055 0.000000
71.69214630 103.63497162 -2.19960999 0.000000
9.79993153 14.26835632 -2.12535691 0.000000
13.75387859 20.02516556 -2.12540674 0.000000
22.99708176 33.48294449 -2.12879372 0.000000
71.22752380 103.70477295 -2.19601059 0.000000
7.55112600 11.07354832 -2.12283874 0.000000
9.74568081 14.29181099 -2.12397146 0.000000
13.68923855 20.07494736 -2.12580705 0.000000
22.87455559 33.54499817 -2.12785077 0.000000
70.77901459 103.79576111 -2.19289970 0.000000
7.51270151 11.09695053 -2.12248421 0.000000
9.69289017 14.31729031 -2.12291646 0.000000
13.61214447 20.10638618 -2.12429166 0.000000
22.74577332 33.59759903 -2.12633801 0.000000
70.32514191 103.87670135 -2.18961573 0.000000
7.47400236 11.11991787 -2.12207222 0.000000
9.64536667 14.35050297 -2.12303400 0.000000
13.54718781 20.15568352 -2.12468910 0.000000
22.62381363 33.66000748 -2.12547517 0.000000
69.88005066 103.96845245 -2.18659902 0.000000
7.43919659 11.14869022 -2.12279105 0.000000
9.59402943 14.37801266 -2.12233305 0.000000
13.46771812 20.18328285 -2.12282658 0.000000
22.50440216 33.72603607 -2.12486815 0.000000
69.42234802 104.03923035 -2.18317986 0.000000
7.39595556 11.16478443 -2.12112212 0.000000
9.54790401 14.41332245 -2.12280774 0.000000
13.39787006 20.22515297 -2.12249374 0.000000
22.38027382 33.78480530 -2.12383127 0.000000
68.96796417 104.11264038 -2.17985582 0.000000
7.35682011 11.18699360 -2.12064338 0.000000
9.48988247 14.43059063 -2.12065291 0.000000
13.33124447 20.27187729 -2.12269449 0.000000
22.25208282 33.83716202 -2.12242055 0.000000
68.51190186 104.18118286 -2.17646909 0.000000
7.32549524 11.22113228 -2.12244701 0.000000
9.44059944 14.46103096 -2.12046289 0.000000
13.25791645 20.30836487 -2.12184858 0.000000
22.12185669 33.88607407 -2.12082410 0.000000
68.07339478 104.27424622 -2.17363286 0.000000
7.27999544 11.23353767 -2.12016463 0.000000
9.39903736 14.50336647 -2.12203765 0.000000
13.18587589 20.34672165 -2.12122512 0.000000
21.99927902 33.94641495 -2.11997223 0.000000
67.62389374 104.34835815 -2.17043924 0.000000
7.24972343 11.26943684 -2.12234068 0.000000
9.34167862 14.52130699 -2.12006807 0.000000
13.11504078 20.38686371 -2.12081409 0.000000
21.87974739 34.01129150 -2.11943078 0.000000
67.17237091 104.41706085 -2.16717148 0.000000
7.20135736 11.27717304 -2.11923862 0.000000
9.30054188 14.56445217 -2.12180257 0.000000
13.04714012 20.43154526 -2.12089944 0.000000
21.74933243 34.05899429 -2.11784744 0.000000
66.71501923 104.47431183 -2.16370511 0.000000
7.16612530 11.30538559 -2.12001324 0.000000
9.24627304 14.58705807 -2.12056756 0.000000
12.96921825 20.46043205 -2.11937237 0.000000
21.63180542 34.12665939 -2.11753321 0.000000
66.27256775 104.55258942 -2.16071224 0.000000
7.12668657 11.32697487 -2.11956906 0.000000
9.18486023 14.59818554 -2.11769652 0.000000
12.88974094 20.48662758 -2.11759734 0.000000
21.50676537 34.18230820 -2.11649990 0.000000
65.82794952 104.62526703 -2.15764117 0.000000
7.08149576 11.33931923 -2.11742401 0.000000
9.13769245 14.63182640 -2.11812043 0.000000
12.82359409 20.53391457 -2.11802888 0.000000
21.37958717 34.23428726 -2.11526799 0.000000
65.37660980 104.68498993 -2.15434003 0.000000
7.04021502 11.35779953 -2.11645532 0.000000
9.09215927 14.66814995 -2.11895394 0.000000
12.74825191 20.56643105 -2.11696219 0.000000
21.25383568 34.28827286 -2.11418867 0.000000
64.92058563 104.73473358 -2.15087199 0.000000
7.01087332 11.39560986 -2.11910892 0.000000
9.03244686 14.68151474 -2.11649776 0.000000
12.67656612 20.60473633 -2.11651826 0.000000
21.13605881 34.35496140 -2.11391926 0.000000
64.47977448 104.80667877 -2.14789772 0.000000
6.97635651 11.42516041 -2.12024236 0.000000
8.98206043 14.70989513 -2.11623573 0.000000
12.60277081 20.63952255 -2.11573935 0.000000
21.00547028 34.40060043 -2.11238217 0.000000
64.03314972 104.86691284 -2.14472032 0.000000
6.92595816 11.42859745 -2.11655903 0.000000
8.93720627 14.74738026 -2.11730576 0.000000
12.52915192 20.67448807 -2.11500525 0.000000
20.87418175 34.44471359 -2.11078143 0.000000
63.58794785 104.92714691 -2.14157987 0.000000
6.88099670 11.44077396 -2.11452961 0.000000
8.88300514 14.76943779 -2.11618471 0.000000
12.44947338 20.69927025 -2.11325860 0.000000
20.75110054 34.50207138 -2.11002111 0.000000
63.15102005 104.99881744 -2.13870907 0.000000
6.84743261 11.47187805 -2.11602306 0.000000
8.83388233 14.79988575 -2.11629152 0.000000
12.37901115 20.73923492 -2.11308932 0.000000
20.62479591 34.55384827 -2.10894632 0.000000
62.70766830 105.05757904 -2.13561153 0.000000
6.81617880 11.50700665 -2.11827540 0.000000
8.77831841 14.81947231 -2.11487198 0.000000
12.31368446 20.78784180 -2.11382341 0.000000
20.49954987 34.60713959 -2.10799241 0.000000
62.25773239 105.10289764 -2.13227749 0.000000
6.77529383 11.52594090 -2.11756730 0.000000
8.72798347 14.84780121 -2.11472654 0.000000
12.24434853 20.82974434 -2.11389804 0.000000
20.37305832 34.65808105 -2.10692263 0.000000
61.81488800 105.15776825 -2.12917399 0.000000
6.73673916 11.54881096 -2.11760736 0.000000
8.67542267 14.87230206 -2.11406159 0.000000
12.16766739 20.85906792 -2.11272192 0.000000
20.25106049 34.71644974 -2.10633159 0.000000
61.37177277 105.20980835 -2.12604928 0.000000
6.69605494 11.56800747 -2.11699867 0.000000
8.62434578 14.89929390 -2.11377621 0.000000
12.09189224 20.88977814 -2.11171412 0.000000
20.12238693 34.76314163 -2.10505915 0.000000
60.93191910 105.26509857 -2.12302661 0.000000
6.65650749 11.58913231 -2.11676836 0.000000
8.57210350 14.92422867 -2.11322427 0.000000
